episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
40,1.0,3.1998882968911553,0.6830934781264517,0.1981064996646109,3.328226765711719,1.2176929600431905,[3.328226765711719, 1.2176929600431905],0.0,False,True,0.7914292717187423,1,17.709159380834848,120.522,prepare,0.0
40,2.0,3.2006646299090407,0.6830415194866328,0.18991420437954754,-30.0,1.2208993246918043,[-30.0, 1.2208993246918043],0.6831344813108444,False,True,0.795812104554208,1,17.709159380834848,120.617,in_progress,0.0
40,3.0,3.2022718233558773,0.6837248898763172,0.30644480865253293,-30.0,0.8159282743085747,[-30.0, 0.8159282743085747],0.6831344813108444,False,True,0.8048998935991415,1,17.709159380834848,120.688,in_progress,0.0
40,4.0,3.2189297247744872,0.6847519344041718,0.500370215285952,-11.81516008063592,2.2477699178581485,[-11.81516008063592, 2.2477699178581485],0.6831344813108444,False,True,0.8989667060844685,1,17.709159380834848,120.755,in_progress,0.0
40,5.0,3.2501533738910013,0.6842589099691825,0.31453700785188066,-9.187197588426002,2.5,[-9.187197588426002, 2.5],0.6831344813108444,False,True,1.0752757947732363,1,17.709159380834848,120.821,in_progress,0.0
40,6.0,3.2945424189422035,0.6822724216647714,-0.2762802678372637,16.404320928119887,0.9432576395133073,[16.404320928119887, 0.9432576395133073],0.6833638250827789,False,True,1.3259141794747824,2,17.709159380834848,120.894,in_progress,0.0
40,7.0,3.3448147092888276,0.680602351583704,-0.6002428520628421,20.353395348387167,1.95519713049422,[20.353395348387167, 1.95519713049422],0.6833638250827789,False,True,1.6097767439050363,2,17.709159380834848,120.96,in_progress,0.0
40,8.0,3.413237901828002,0.6828798203411279,0.05903059690816017,-24.826641035480176,0.5,[-24.826641035480176, 0.5],0.6833638250827789,False,True,1.996171594298319,2,17.709159380834848,121.02,in_progress,0.0
40,9.0,3.4844215020396776,0.6853668028936573,0.4157439255582679,11.03686285599305,1.2593101181478434,[11.03686285599305, 1.2593101181478434],0.6834017932415009,False,True,2.398134369106495,3,17.709159380834848,121.088,in_progress,0.0
40,10.0,3.5430014520485273,0.6869891792180552,0.6364170397497746,26.94674453972216,1.1961783290421182,[26.94674453972216, 1.1961783290421182],0.6834017932415009,False,True,2.728928543650413,3,17.709159380834848,121.157,in_progress,0.0
40,11.0,3.6156845533076023,0.6966501527041146,2.6225512265894078,9.529186144210236,1.6211317357846466,[9.529186144210236, 1.6211317357846466],0.6834610402584076,False,True,3.1393766965821794,4,17.709159380834848,121.179,in_progress,0.0
40,12.0,3.693775512660903,0.7099765835168773,4.768858467194651,10.34483390148435,1.6009946924661136,[10.34483390148435, 1.6009946924661136],0.6834610402584076,False,True,3.5803668279630987,4,17.709159380834848,121.288,in_progress,0.0
40,13.0,3.7842110477369943,0.7319601904713241,7.884106323793413,20.11589147153326,0.5,[20.11589147153326, 0.5],0.6835170090198517,False,True,4.091084149970612,5,17.709159380834848,121.358,in_progress,0.0
40,14.0,3.8608104726187373,0.7607710582863907,11.802255380027294,-30.0,0.5,[-30.0, 0.5],0.6835170090198517,False,True,4.5236749189001095,5,17.709159380834848,121.403,in_progress,0.0
40,15.0,3.9278510403828126,0.7872699806889121,14.503419282597955,-15.582267494891257,2.0060976235562307,[-15.582267494891257, 2.0060976235562307],0.6835691034793854,False,True,4.90229131730592,6,17.709159380834848,121.482,in_progress,0.0
40,16.0,3.99008257649947,0.8148127755715031,17.03880863151702,30.0,1.8205147428800348,[30.0, 1.8205147428800348],0.6835691034793854,False,True,5.2537538539661846,6,17.709159380834848,121.565,in_progress,0.0
40,17.0,4.070916245529416,0.8549724690482701,20.210941120881888,-11.781263256667827,1.7347541848358845,[-11.781263256667827, 1.7347541848358845],0.6836211383342743,False,True,5.710283811372078,7,17.709159380834848,121.618,in_progress,0.0
40,18.0,4.149599425558601,0.8992944697268812,23.315426887950366,-6.820858361377169,1.2437961192059483,[-6.820858361377169, 1.2437961192059483],0.6836211383342743,False,True,6.154686201944326,7,17.709159380834848,121.699,in_progress,0.0
40,19.0,4.238636301177113,0.9547032976721763,26.635900022178994,11.070834970782734,0.5,[11.070834970782734, 0.5],0.6836741119623184,False,True,6.657569865859825,8,17.709159380834848,121.746,in_progress,0.0
40,20.0,4.296372441722528,1.0008615173488973,30.464180102408445,-6.9348865891127005,0.5,[-6.9348865891127005, 0.5],0.6836741119623184,False,True,6.983696727391357,8,17.709159380834848,121.807,in_progress,0.0
40,21.0,4.354456562067128,1.0490182718173435,33.22765467613295,-30.0,0.9674911207599621,[-30.0, 0.9674911207599621],0.683727964758873,False,False,7.311783635512849,9,17.709159380834848,121.884,in_progress,0.0
40,22.0,4.417052416411214,1.0939819407895661,33.889808747970214,30.0,0.5,[30.0, 0.5],0.683727964758873,False,False,7.665331677023612,9,17.709159380834848,121.942,in_progress,0.0
40,23.0,4.459914067022041,1.1237650384268556,34.08684060020903,-30.0,0.5,[-30.0, 0.5],0.683727964758873,False,False,7.90742244069819,9,17.709159380834848,122.016,in_progress,0.0
40,24.0,4.506559065761364,1.1570859899908654,34.434237920505325,2.362014531268848,0.6085286214816426,[2.362014531268848, 0.6085286214816426],0.6837812215089798,False,False,8.170884100179087,10,17.709159380834848,122.092,in_progress,0.0
40,25.0,4.5505766813677955,1.189334512172757,34.89717537213331,-30.0,2.3383776896275426,[-30.0, 2.3383776896275426],0.6837812215089798,False,False,8.419507312046013,10,17.709159380834848,122.162,in_progress,0.0
40,26.0,4.594088437041483,1.2183947764446053,34.592275043541335,23.860198318173104,1.4666346635752687,[23.860198318173104, 1.4666346635752687],0.6837812215089798,False,False,8.665303682107526,10,17.709159380834848,122.229,in_progress,0.0
40,27.0,4.6526727885171795,1.2540049545244427,33.650292415012544,6.988557232207469,1.3423138203910656,[6.988557232207469, 1.3423138203910656],0.6838362663984299,False,False,8.9961914163153,11,17.709159380834848,122.292,in_progress,0.0
40,28.0,4.719118085929597,1.29936057364216,33.80330732209076,-20.517073668972873,2.5,[-20.517073668972873, 2.5],0.6838362663984299,True,False,9.371548011460762,11,17.709159380834848,122.361,off_track,0.0
41,1.0,4.085323251248063,0.6835538094873264,0.003876666186727526,-30.0,1.7859604712436643,[-30.0, 1.7859604712436643],0.0,False,True,0.7913008970543999,7,17.709159380834848,122.493,prepare,0.0
41,2.0,4.085190493550231,0.683613237488097,0.01993050474265615,30.0,1.0475740846499477,[30.0, 1.0475740846499477],0.6836211383342743,False,True,0.7905513581378705,7,17.709159380834848,122.56,in_progress,0.0
41,3.0,4.0921679559752,0.6833417587423058,-0.09756971906153221,5.716609814121512,0.9139958399803969,[5.716609814121512, 0.9139958399803969],0.6836211383342743,False,True,0.8299511259500916,7,17.709159380834848,122.625,in_progress,0.0
41,4.0,4.110938690753409,0.6852398424961605,0.3723723938636505,0.030089720728135205,0.5,[0.030089720728135205, 0.5],0.6836211383342743,False,True,0.9359493999672764,7,17.709159380834848,122.693,in_progress,0.0
41,5.0,4.144396553185322,0.6840840776316527,0.006683283168944012,28.483119476655318,0.5,[28.483119476655318, 0.5],0.6836211383342743,False,True,1.1248767837927311,7,17.709159380834848,122.752,in_progress,0.0
41,6.0,4.176806109937509,0.6847908050331435,0.14654247036603024,3.3639689626461404,2.5,[3.3639689626461404, 2.5],0.6836211383342743,False,True,1.307888320449492,7,17.709159380834848,122.815,in_progress,0.0
