episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
20,1.0,3.199899123153366,0.6830880871430871,0.19589239218186072,-13.076407043452889,1.8481217889649355,[-13.076407043452889, 1.8481217889649355],0.0,False,True,0.7914903077231343,1,17.709159380834848,74.971,prepare,0.0
20,2.0,3.1997327938476157,0.6831032114197831,0.18326595495146542,-4.9317182327739175,2.0484935231671964,[-4.9317182327739175, 2.0484935231671964],2.0484935231671964,False,True,0.7905513581379275,1,17.709159380834848,75.056,in_progress,0.0
20,3.0,3.204395822695301,0.6853364496744557,0.7594761396673851,9.894462260275574,1.4023782671346512,[9.894462260275574, 1.4023782671346512],1.4023782671346512,False,True,0.8169227296104803,1,17.709159380834848,75.123,in_progress,0.0
20,4.0,3.2246713112118206,0.6875878067359665,1.213767632821414,9.373628448385688,2.0599097092938745,[9.373628448385688, 2.0599097092938745],2.0599097092938745,False,True,0.9314127542901998,1,17.709159380834848,75.19,in_progress,0.0
20,5.0,3.2573420178338517,0.689588146618026,1.501572090693049,30.0,0.5,[30.0, 0.5],0.5,False,True,1.1159146316127575,1,17.709159380834848,75.254,in_progress,0.0
20,6.0,3.298328395445253,0.6966470178854923,2.9893252765613614,-19.534093744555953,1.8029176344820024,[-19.534093744555953, 1.8029176344820024],1.8029176344820024,False,True,1.3474170886396186,2,17.709159380834848,75.325,in_progress,0.0
20,7.0,3.342672898549991,0.7055985734273813,4.471525969973076,22.953887043268352,2.404069994877268,[22.953887043268352, 2.404069994877268],2.404069994877268,False,True,1.5978985374211874,2,17.709159380834848,75.387,in_progress,0.0
20,8.0,3.405940032632954,0.7162362720551885,5.802254888294982,5.035763528638704,2.0999298543026526,[5.035763528638704, 2.0999298543026526],2.0999298543026526,False,True,1.955009775002577,2,17.709159380834848,75.449,in_progress,0.0
20,9.0,3.4777068035303214,0.7317269380212227,7.632837464464319,-4.324671251752147,1.3401469069178404,[-4.324671251752147, 1.3401469069178404],1.3401469069178404,False,True,2.3602842115644878,3,17.709159380834848,75.516,in_progress,0.0
20,10.0,3.5674458739650143,0.7510046166799218,9.182906722064972,-0.4159495331071561,1.4778758969761503,[-0.4159495331071561, 1.4778758969761503],1.4778758969761503,False,True,2.8671041894804903,3,17.709159380834848,75.563,in_progress,0.0
20,11.0,3.6530546451566535,0.7713939927697124,10.537481353578492,-2.2360773246267023,0.7819624649938897,[-2.2360773246267023, 0.7819624649938897],0.7819624649938897,False,True,3.350564917086185,4,17.709159380834848,75.658,in_progress,0.0
20,12.0,3.738403984517765,0.7916650570676218,11.81022929154429,-25.539482117957043,0.666324568704887,[-25.539482117957043, 0.666324568704887],0.666324568704887,False,True,3.8325470508649886,5,17.709159380834848,75.716,in_progress,0.0
20,13.0,3.8157055138728073,0.8074640441412823,11.683492905362806,-5.3419701957690116,2.5,[-5.3419701957690116, 2.5],2.5,False,True,4.269068176954761,5,17.709159380834848,75.785,in_progress,0.0
20,14.0,3.91170545951684,0.8210957340936835,10.272866229030884,-15.789169809285898,1.618766307260473,[-15.789169809285898, 1.618766307260473],1.618766307260473,False,True,4.81118697319215,6,17.709159380834848,75.86,in_progress,0.0
20,15.0,4.000634974437862,0.8272088533080321,8.049934842890096,-29.14461087441704,0.5,[-29.14461087441704, 0.5],0.5,False,True,5.313365403760768,6,17.709159380834848,75.923,in_progress,0.0
