episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
60,1.0,0.3224771835861988,2.6910770438040275,-83.98981997912476,-3.7611805998123025,4.0,[-3.7611805998123025, 4.0],0.0,False,True,0.6068466872916192,1,23.11822180235112,166.093,prepare,0.0
60,2.0,0.3224972246990927,2.6913729172740997,-84.00607495570645,-19.034181707977382,1.163364376106149,[-19.034181707977382, 1.163364376106149],0.3236568570137024,False,True,0.6055829085685207,1,23.11822180235112,166.154,in_progress,0.0
60,3.0,0.32291832598772285,2.682412737242054,-84.13782761643029,-27.73704938209535,0.8250041751416238,[-27.73704938209535, 0.8250041751416238],0.3236568570137024,False,True,0.644319309777666,1,23.11822180235112,166.228,in_progress,0.0
60,4.0,0.32190695219407744,2.6580774401204073,-84.95557183233295,16.09262645882535,0.7047418607198314,[16.09262645882535, 0.7047418607198314],0.3236568570137024,False,True,0.7478388261676737,1,23.11822180235112,166.289,in_progress,0.0
60,5.0,0.3200252351799725,2.6268474490205778,-86.13928942644826,-30.0,0.5,[-30.0, 0.5],0.3236568570137024,False,True,0.8804291190984423,1,23.11822180235112,166.356,in_progress,0.0
60,6.0,0.3183863812509265,2.58595982807583,-87.1699968715408,30.0,3.431115504544738,[30.0, 3.431115504544738],0.3449653461575508,False,True,1.0545250391444723,2,23.11822180235112,166.427,in_progress,0.0
60,7.0,0.31474084021672744,2.5497740849544623,-88.56085144530797,23.072318569049713,0.5,[23.072318569049713, 0.5],0.3449653461575508,False,True,1.2072617087646675,2,23.11822180235112,166.483,in_progress,0.0
60,8.0,0.31250605413484783,2.5133757027186516,-89.20159225843544,30.0,0.6647419527266157,[30.0, 0.6647419527266157],0.3449653461575508,False,True,1.3550475828071513,2,23.11822180235112,166.557,in_progress,0.0
60,9.0,0.3126428850220519,2.4694372620934417,-89.35368894196837,-7.287110028296169,2.374773380853938,[-7.287110028296169, 2.374773380853938],0.3449653461575508,False,True,1.5419357826092164,2,23.11822180235112,166.623,in_progress,0.0
60,10.0,0.31579119686286444,2.421409644802841,-88.74155249303325,-30.0,3.686026211586077,[-30.0, 3.686026211586077],0.3729203939437866,False,True,1.748616760582496,3,23.11822180235112,166.692,in_progress,0.0
60,11.0,0.3199475637092099,2.3488119528105575,-88.17575108565826,13.495507527974688,1.5588575439189432,[13.495507527974688, 1.5588575439189432],0.3729203939437866,False,True,2.0503129490009266,3,23.11822180235112,166.755,in_progress,0.0
60,12.0,0.31820207965899816,2.2740066029730177,-89.08675217604171,18.01194255023715,3.9619976412739693,[18.01194255023715, 3.9619976412739693],0.40683891251683235,False,True,2.3639378696459485,4,23.11822180235112,166.822,in_progress,0.0
60,13.0,0.31743015064396424,2.1811315927508845,-89.44990117815193,-2.4910232371733088,0.5,[-2.4910232371733088, 0.5],0.40683891251683235,False,True,2.7391678962583264,4,23.11822180235112,166.884,in_progress,0.0
60,14.0,0.3223840448110753,2.084112289406484,-88.75763014030666,10.634013658817182,2.570190559518324,[10.634013658817182, 2.570190559518324],0.4460252486169338,False,True,3.15003323299939,5,23.11822180235112,166.931,in_progress,0.0
60,15.0,0.3273860365894553,2.005688262425102,-87.92300279855172,-20.172159379049624,4.0,[-20.172159379049624, 4.0],0.4460252486169338,False,True,3.4518583170846577,5,23.11822180235112,166.996,in_progress,0.0
60,16.0,0.33507001473898057,1.8984652520187204,-87.22576136708211,30.0,1.8738431679853473,[30.0, 1.8738431679853473],0.49285656260326505,False,True,3.9031200410726505,6,23.11822180235112,167.088,in_progress,0.0
60,17.0,0.3461021141549559,1.78858799030162,-86.00818547067,-28.266977465520668,4.0,[-28.266977465520668, 4.0],0.550458125770092,False,True,4.306682600913208,7,23.11822180235112,167.157,in_progress,0.0
60,18.0,0.36115472631643986,1.6483334783513877,-85.06487008416764,-2.0403244442712243,0.5,[-2.0403244442712243, 0.5],0.550458125770092,False,True,4.802682656234862,7,23.11822180235112,167.227,in_progress,0.0
60,19.0,0.37012903338738656,1.5271834266157582,-85.64065040594231,-15.48783054862674,1.9192431785027337,[-15.48783054862674, 1.9192431785027337],0.6199908927083015,False,True,5.228467035892269,8,23.11822180235112,167.294,in_progress,0.0
60,20.0,0.3738223319862231,1.4072500884467143,-86.83379950759972,-16.555743707015804,1.4909296438744686,[-16.555743707015804, 1.4909296438744686],0.7020252197980881,False,True,5.610552494878304,9,23.11822180235112,167.353,in_progress,0.0
60,21.0,0.36976198309742503,1.285271305565808,-89.06095214228175,8.820066072327663,2.838016250928804,[8.820066072327663, 2.838016250928804],0.7020252197980881,False,True,5.8818733933464245,9,23.11822180235112,167.422,in_progress,0.0
