episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
180,1.0,0.3223784059910172,2.691208884071546,-84.06984463608708,-1.0271164299458455,2.694736707461228,[-1.0271164299458455, 2.694736707461228],0.0,False,True,0.6062349008453862,1,23.11822180235112,553.067,prepare,0.0
180,2.0,0.3224972246990991,2.6913729172740384,-84.00607495570647,14.791179863579003,3.0,[14.791179863579003, 3.0],0.9998989948272371,False,True,0.6055829085685207,1,23.11822180235112,553.133,in_progress,0.0
180,3.0,0.3250319397992485,2.6835270780235394,-83.52809731984348,30.0,3.0,[30.0, 3.0],0.7623379849004864,False,True,0.6404801792000198,1,23.11822180235112,553.199,in_progress,0.0
180,4.0,0.32928635688773716,2.6605072936991836,-83.23729581333932,-28.972892650394375,2.118264814938072,[-28.972892650394375, 2.118264814938072],0.7313438125718312,False,True,0.7419348327298537,1,23.11822180235112,553.273,in_progress,0.0
180,5.0,0.3355360628563377,2.624771887482369,-82.77986573240621,-30.0,2.180867656122129,[-30.0, 2.180867656122129],0.7070836485374438,False,True,0.8987792109071733,1,23.11822180235112,553.323,in_progress,0.0
180,6.0,0.3412219137075712,2.5739293020575293,-83.03571778671176,30.0,1.7339068415602046,[30.0, 1.7339068415602046],1.241403100750714,False,True,1.1199740579901192,2,23.11822180235112,553.397,in_progress,0.0
180,7.0,0.3472842866807032,2.5136193911628406,-83.36718273805377,30.0,1.5,[30.0, 1.5],1.2979603154501886,False,True,1.3818439673139058,2,23.11822180235112,553.467,in_progress,0.0
180,8.0,0.36175396814604843,2.4342884815956536,-82.28326776620169,14.85858394686074,2.0031763259420226,[14.85858394686074, 2.0031763259420226],0.7758697235165695,False,True,1.730652918592745,3,23.11822180235112,553.533,in_progress,0.0
180,9.0,0.3810895214682096,2.3485954459958713,-80.66837875053947,1.7966656170784034,2.221834393162835,[1.7966656170784034, 2.221834393162835],1.133851231675495,False,True,2.1105934062365823,3,23.11822180235112,553.593,in_progress,0.0
180,10.0,0.40526560774088727,2.243345211209182,-79.3285460922724,-5.737803826900407,2.6458247776154478,[-5.737803826900407, 2.6458247776154478],1.1411503429544216,False,True,2.5777191253214595,4,23.11822180235112,553.666,in_progress,0.0
180,11.0,0.4306101685657936,2.1258096654799084,-78.77098806277253,14.483435643964782,1.5,[14.483435643964782, 1.5],1.1833810836358896,False,True,3.09724334776571,5,23.11822180235112,553.724,in_progress,0.0
180,12.0,0.45681776149961306,2.008274770364,-78.20887157753296,11.61714247983258,2.770604671118861,[11.61714247983258, 2.770604671118861],0.5919245272159093,False,True,3.6147637671525046,6,23.11822180235112,553.8,in_progress,0.0
180,13.0,0.48552433799897,1.88415233098364,-77.75651815787771,23.83789182236901,1.5,[23.83789182236901, 1.5],1.0123411542602059,False,True,4.154482890335081,6,23.11822180235112,553.87,in_progress,0.0
180,14.0,0.5204000102474108,1.7610153869695426,-76.19435583209349,14.162054895260617,3.0,[14.162054895260617, 3.0],0.454210464550572,False,True,4.687031646275941,7,23.11822180235112,553.927,in_progress,0.0
180,15.0,0.5621822450380425,1.6367667849592873,-73.99200072450317,30.0,1.964393581949948,[30.0, 1.964393581949948],0.4033826793332742,False,True,5.2284670358920025,8,23.11822180235112,553.999,in_progress,0.0
180,16.0,0.6090395198015348,1.5200348925514862,-71.41183222050184,30.0,2.321596818100809,[30.0, 2.321596818100809],0.3561659473822685,False,True,5.753453610391681,9,23.11822180235112,554.065,in_progress,0.0
180,17.0,0.6736979199684227,1.3873982913903127,-67.63532245865782,20.941488295657244,1.5,[20.941488295657244, 1.5],0.8065000841048915,False,True,6.324290338890622,10,23.11822180235112,554.129,in_progress,0.0
180,18.0,0.7446457557232542,1.2736390979742591,-62.880299348332414,30.0,1.8408270760170031,[30.0, 1.8408270760170031],0.2659535566182346,False,True,6.7872923028872005,10,23.11822180235112,554.197,in_progress,0.0
180,19.0,0.8182734284294513,1.1719472824799948,-58.79575711467459,30.0,1.5,[30.0, 1.5],0.7298016459864234,False,True,7.187599932694884,11,23.11822180235112,554.265,in_progress,0.0
180,20.0,0.9023346234369408,1.0749896439944693,-54.30674318851945,-19.54943174180432,1.5335104423139676,[-19.54943174180432, 1.5335104423139676],0.6879808530358814,False,True,7.681513733078073,12,23.11822180235112,554.337,in_progress,0.0
180,21.0,0.9895656859994604,0.9888140684578385,-49.95959390528732,-30.0,2.3939260222470895,[-30.0, 2.3939260222470895],0.1520259998828054,False,True,7.962574463043404,12,23.11822180235112,554.401,in_progress,0.0
180,22.0,1.0792132889991777,0.9138261279274691,-45.592802836074746,-3.7777169890105675,1.6564717677007585,[-3.7777169890105675, 1.6564717677007585],0.9200329934918585,False,True,8.430945460187132,13,23.11822180235112,554.458,in_progress,0.0
180,23.0,1.182204255802483,0.835776493989208,-41.45533260295829,-14.89234190822995,1.6235682722781082,[-14.89234190822995, 1.6235682722781082],0.5834295751059105,False,True,8.663924821974717,13,23.11822180235112,554.531,in_progress,0.0
180,24.0,1.2722498359258116,0.7732692513484123,-38.686392804765724,24.903285413302164,2.2032756585306146,[24.903285413302164, 2.2032756585306146],0.0540435480796837,False,True,9.084387722731886,14,23.11822180235112,554.583,in_progress,0.0
180,25.0,1.3724697399458061,0.7058986087525984,-36.57519512806455,30.0,3.0,[30.0, 3.0],0.02169545716431065,False,True,9.269029814920417,14,23.11822180235112,554.665,in_progress,0.0
180,26.0,1.4848244285423176,0.6384156226129696,-33.89150950911675,30.0,2.1182177006673566,[30.0, 2.1182177006673566],0.001,False,False,9.752610406047378,15,23.11822180235112,554.736,in_progress,0.0
180,27.0,1.6184912708847459,0.5748260564542594,-29.497730763399385,-13.850101002233465,2.7116713605381966,[-13.850101002233465, 2.7116713605381966],0.001,False,False,10.133819062203523,16,23.11822180235112,554.798,in_progress,0.0
180,28.0,1.7790588906383553,0.5147425683259369,-24.23247228133726,30.0,1.5908309354618926,[30.0, 1.5908309354618926],0.001,False,False,10.640228938377646,16,23.11822180235112,554.866,in_progress,0.0
180,29.0,1.9032979316484204,0.47967846265363967,-20.19083117796811,-30.0,1.6929249037241887,[-30.0, 1.6929249037241887],0.001,True,False,11.10630636841156,17,23.11822180235112,554.93,off_track,0.0
181,1.0,0.6602109137686591,1.5941598848370067,-62.60222148865964,30.0,1.5,[30.0, 1.5],0.0,False,True,0.6044286362546398,9,23.11822180235112,555.067,prepare,0.0
181,2.0,0.660120115555685,1.5942591513461113,-62.594179718655354,10.536622051137115,1.9400128741605462,[10.536622051137115, 1.9400128741605462],0.6463116560821178,False,True,0.603854791546131,9,23.11822180235112,555.124,in_progress,0.0
181,3.0,0.6600215247399461,1.5867127726693655,-63.52633399026862,30.0,1.6318844304457252,[30.0, 1.6318844304457252],1.1084801456707511,False,True,0.6310326818726633,9,23.11822180235112,555.199,in_progress,0.0
181,4.0,0.670061977347257,1.5670603763029207,-63.51877118267261,-4.919923005096724,1.5,[-4.919923005096724, 1.5],1.0920167746447618,False,True,0.7259990342237441,9,23.11822180235112,555.264,in_progress,0.0
181,5.0,0.6891474137244596,1.5412866792267015,-62.192407339478564,19.635295902857685,2.5348527365465072,[19.635295902857685, 2.5348527365465072],0.6067499617860103,False,True,0.8644464620162433,9,23.11822180235112,555.329,in_progress,0.0
181,6.0,0.7158810763061859,1.504378679922272,-60.658338783693516,7.8979309417856385,2.756552812367921,[7.8979309417856385, 2.756552812367921],0.5874081915165726,False,True,1.054340998567596,9,23.11822180235112,555.394,in_progress,0.0
181,7.0,0.7555351468814815,1.4546554233104239,-58.30800663939156,30.0,3.0,[30.0, 3.0],0.5768154758824118,False,True,1.3293535988391934,10,23.11822180235112,555.465,in_progress,0.0
181,8.0,0.8085835162787138,1.3968179351948278,-54.934473810484285,-16.449749726637446,2.693453407243502,[-16.449749726637446, 2.693453407243502],0.5664247357829467,False,True,1.6563387719277456,10,23.11822180235112,555.535,in_progress,0.0
181,9.0,0.8758407344716445,1.335693031139256,-50.56164479917233,-30.0,1.7452547063558552,[-30.0, 1.7452547063558552],1.0472582801442094,False,True,2.049164557931879,11,23.11822180235112,555.603,in_progress,0.0
181,10.0,0.949475555894655,1.2652917820750278,-47.849384114792635,-11.714269276869818,1.5,[-11.714269276869818, 1.5],0.9709870546557927,False,True,2.4597031717228863,11,23.11822180235112,555.668,in_progress,0.0
181,11.0,1.0220612238930495,1.195871048274568,-46.35767179476372,30.0,1.5,[30.0, 1.5],0.90279325445521,False,True,2.8402247478523726,12,23.11822180235112,555.731,in_progress,0.0
181,12.0,1.0982693652166666,1.127726719094738,-44.57086411337706,2.029477580379833,1.5,[2.029477580379833, 1.5],1.1267724915810213,False,True,3.226595758268162,13,23.11822180235112,555.796,in_progress,0.0
181,13.0,1.1863160155999863,1.0583114021911189,-41.983860045524736,30.0,1.5,[30.0, 1.5],0.7666884238807983,False,True,3.560287631816256,13,23.11822180235112,555.868,in_progress,0.0
181,14.0,1.269187663998633,0.9994377638819452,-39.484447147243564,14.219294848017732,1.9841593600409544,[14.219294848017732, 1.9841593600409544],0.21509123481933612,False,True,3.947986009576349,14,23.11822180235112,555.935,in_progress,0.0
181,15.0,1.368967233839325,0.9403478615537962,-35.836089419075726,12.594079258971902,1.5,[12.594079258971902, 1.5],0.6693933378577304,False,True,4.262230146971828,14,23.11822180235112,556.0,in_progress,0.0
181,16.0,1.4643389600265466,0.8914788775673571,-32.369628904036794,6.767356155652742,1.5,[6.767356155652742, 1.5],0.9314694783337742,False,True,4.673014821765867,15,23.11822180235112,556.063,in_progress,0.0
181,17.0,1.56215314462224,0.8464295640658791,-29.32804701488395,30.0,2.8468364136811797,[30.0, 2.8468364136811797],0.09785406363270177,False,True,4.985080777033633,15,23.11822180235112,556.128,in_progress,0.0
181,18.0,1.670366920075557,0.8018952967117922,-26.256436201354937,30.0,1.743069529878438,[30.0, 1.743069529878438],0.06574868812938761,False,True,5.436221808594757,16,23.11822180235112,556.19,in_progress,0.0
181,19.0,1.7851091875286857,0.7693163414305934,-21.856422207502558,-30.0,2.3954359329192916,[-30.0, 2.3954359329192916],0.03992410402612334,False,True,5.813856729707808,17,23.11822180235112,556.256,in_progress,0.0
181,20.0,1.9104485801963058,0.7410500652598092,-17.7189421227541,-28.114921973506753,2.1646428388532293,[-28.114921973506753, 2.1646428388532293],0.001,False,False,6.276703799452105,17,23.11822180235112,556.334,in_progress,0.0
181,21.0,2.050826448968616,0.7137233088021728,-14.345694777635003,22.89462170409581,2.7796118189413823,[22.89462170409581, 2.7796118189413823],0.001,False,False,6.847853314127319,18,23.11822180235112,556.4,in_progress,0.0
181,22.0,2.1889652223996725,0.6913612353505834,-11.741444773768771,0.8741885607698343,2.9136518114610093,[0.8741885607698343, 2.9136518114610093],0.001,False,False,7.430319881468499,19,23.11822180235112,556.47,in_progress,0.0
181,23.0,2.342591932453318,0.6730168732446835,-9.200924594462618,-17.70103664744287,2.1830530679102265,[-17.70103664744287, 2.1830530679102265],0.001,False,False,8.094112342332872,20,23.11822180235112,556.532,in_progress,0.0
181,24.0,2.508004540948991,0.6510545559819424,-8.389300625359915,-22.8924202647761,2.398511770638739,[-22.8924202647761, 2.398511770638739],0.001,True,False,8.98375932739424,21,23.11822180235112,556.598,off_track,0.0
182,1.0,1.677017240554248,1.2099216856737196,4.606251551337377,13.425309748193683,1.5,[13.425309748193683, 1.5],0.0,False,True,0.6061404992705479,16,23.11822180235112,556.732,prepare,0.0
182,2.0,1.676834131386074,1.2099253759589765,4.597647454836675,-30.0,2.481436871310412,[-30.0, 2.481436871310412],0.7551241847719145,False,True,0.6053577410245272,16,23.11822180235112,556.802,in_progress,0.0
182,3.0,1.6844442351107656,1.2110018502050204,4.756072413809348,21.504193979277552,2.3423491213618597,[21.504193979277552, 2.3423491213618597],0.7566085469806358,False,True,0.6386030489191008,16,23.11822180235112,556.866,in_progress,0.0
182,4.0,1.7068273738529174,1.2110704547221922,4.260671620037351,29.12798755780085,3.0,[29.12798755780085, 3.0],0.6918948100687323,False,True,0.734588388178524,16,23.11822180235112,556.932,in_progress,0.0
182,5.0,1.7420171495589565,1.211606367069569,3.751150079730235,-30.0,2.0677089608005774,[-30.0, 2.0677089608005774],0.6396259983583564,False,True,0.8857406115718349,17,23.11822180235112,557.004,in_progress,0.0
182,6.0,1.7959060659180792,1.212815721215096,3.1734009252093776,-30.0,3.0,[-30.0, 3.0],0.5898855678521948,False,True,1.1156852687663186,17,23.11822180235112,557.068,in_progress,0.0
182,7.0,1.862382794342511,1.211136035110658,1.843483550743163,-30.0,2.8719560371746193,[-30.0, 2.8719560371746193],0.5237942917581422,False,True,1.398329864268516,17,23.11822180235112,557.128,in_progress,0.0
182,8.0,1.9412504710217067,1.203549158496299,-0.4563899828583596,-30.0,3.0,[-30.0, 3.0],0.4534529373471562,False,True,1.7297686754683546,18,23.11822180235112,557.199,in_progress,0.0
182,9.0,2.030625408847548,1.1861491064502216,-4.293542958767037,-18.681103626241708,1.5,[-18.681103626241708, 1.5],0.8787842490709573,False,True,2.097918368941208,19,23.11822180235112,557.273,in_progress,0.0
182,10.0,2.134541200848324,1.1557225791972265,-9.059619043685444,30.0,3.0,[30.0, 3.0],0.30220774301337394,False,True,2.5215495999430266,19,23.11822180235112,557.335,in_progress,0.0
182,11.0,2.2304118177734047,1.1255648714017799,-12.258278539726629,-0.0489799725866682,2.1084152336465625,[-0.0489799725866682, 2.1084152336465625],0.5468007964642962,False,True,2.909816571705712,20,23.11822180235112,557.396,in_progress,0.0
182,12.0,2.342402357656196,1.0870223448502325,-15.183381063511028,-24.62157162171546,2.5011778181091193,[-24.62157162171546, 2.5011778181091193],0.19210292227604242,False,True,3.3684681667037255,20,23.11822180235112,557.462,in_progress,0.0
182,13.0,2.4504659473388304,1.04255151918949,-18.32968879108516,-13.800221797126383,2.8834544488234504,[-13.800221797126383, 2.8834544488234504],0.14399438125795672,False,True,3.883728591259467,21,23.11822180235112,557.531,in_progress,0.0
182,14.0,2.580120853894506,0.9786815538315473,-22.365668655245766,-15.545730995364305,2.220672505304108,[-15.545730995364305, 2.220672505304108],0.09495650735384686,False,True,4.5939134641918375,22,23.11822180235112,557.601,in_progress,0.0
182,15.0,2.7139735642925515,0.9000084144614502,-26.759209532037683,-30.0,1.5,[-30.0, 1.5],0.5540621105889985,False,True,5.3922476920636395,24,23.11822180235112,557.658,in_progress,0.0
182,16.0,2.8284112565757633,0.8187968261548685,-31.45673285166062,-7.91377492920186,3.0,[-7.91377492920186, 3.0],0.001,False,False,6.661690146112667,26,23.11822180235112,557.733,in_progress,0.0
182,17.0,2.9326082607681014,0.7304024714482991,-35.76509093701989,-5.425033854197313,1.7318500741999665,[-5.425033854197313, 1.7318500741999665],0.001,False,False,7.870283278496548,27,23.11822180235112,557.803,in_progress,0.0
182,18.0,3.0356192043508745,0.6200745032461097,-41.94407987757357,-5.435628407235537,3.0,[-5.435628407235537, 3.0],0.001,False,False,8.724423070066578,29,23.11822180235112,557.861,in_progress,0.0
182,19.0,3.1176754491355703,0.5197309248399896,-46.30366427445852,9.193793852716674,2.4855477596361455,[9.193793852716674, 2.4855477596361455],0.001,False,False,9.376410150578584,30,23.11822180235112,557.914,in_progress,0.0
182,20.0,3.217202343620214,0.37426001886744503,-52.070581261347755,30.0,1.5,[30.0, 1.5],0.02496606553466496,False,False,10.005322988068926,31,23.11822180235112,558.0,in_progress,0.0
182,21.0,3.291671992621353,0.26114521760381826,-54.80897384380595,30.0,2.01855293552042,[30.0, 2.01855293552042],0.001,False,False,10.358506974355056,31,23.11822180235112,558.071,in_progress,0.0
182,22.0,3.37283648586149,0.1490830193392097,-54.46052545143046,-8.119458071827566,1.5,[-8.119458071827566, 1.5],0.30272395652529704,False,False,10.906472957217037,32,23.11822180235112,558.134,in_progress,0.0
182,23.0,3.453461186847554,0.04493811544855303,-53.363808592668,-8.77511611294262,1.5,[-8.77511611294262, 1.5],0.28832693899103634,False,False,11.253324501142966,33,23.11822180235112,558.198,in_progress,0.0
